"name","address","latitude","longitude","link","price","health_color","isVegan","isVegetarian"
"The Courtyard Restaurant","700 Boylston St",42.349497,-71.079795,"/restaurants/the-courtyard-restaurant/","$$$","yellow",0,0
"The Crimson Lounge","96 Winthrop St",42.372164,-71.12076,"/restaurants/the-crimson-lounge/","$$$","yellow",0,0
"The Crossing","1592 Tremont St",42.333421,-71.103071,"/restaurants/the-crossing/","$$","yellow",0,0
"The Cupcakory","Location Varies",42.349171,-71.10066,"/restaurants/the-cupcakory/","$","red",0,0
"The Daily Catch","441 Harvard St",42.346156,-71.127759,"/restaurants/the-daily-catch-3/","$$$$","red",0,0
"The Daily Catch","323 Hanover St",42.364287,-71.054362,"/restaurants/the-daily-catch/","$$$$","red",0,0
"The Daily Catch","2 Northern Blvd",42.355297,-71.051395,"/restaurants/the-daily-catch-2/","$$$$","red",0,0
"The Daily Squeeze","359 W Broadway",42.337869,-71.049678,"/restaurants/the-daily-squeeze/","$$$$$","yellow",0,0
"The Dining Car","Location Varies",42.349182,-71.100748,"/restaurants/the-dining-car/","$","green",0,0
"The Draft","34 Harvard Ave",42.354711,-71.132968,"/restaurants/the-draft/","$","green",0,0
"The Druid","1357 Cambridge St",42.373676,-71.100546,"/restaurants/the-druid/","$$$","yellow",0,0
"The Field Pub","20 Prospect St",42.366252,-71.103623,"/restaurants/the-field-pub/","$","yellow",0,0
"The Fireplace","1634 Beacon St",42.339297,-71.135297,"/restaurants/the-fireplace/","$$$$","yellow",0,0
"The Five Seventy Market","570 Tremont St",42.343508,-71.072469,"/restaurants/the-five-seventy-market/","$$","green",0,0
"The Friendly Toast","1 Kendall Sq",42.367088,-71.089699,"/restaurants/the-friendly-toast/","$$","green",0,0
"The Gallows","1395 Washington St",42.341176,-71.070014,"/restaurants/the-gallows/","$$$","green",0,0
"The Ginger Exchange","250 Huntington Ave",42.342302,-71.085167,"/restaurants/the-ginger-exchange-2/","$$$","green",0,1
"The Ginger Exchange","1287 Cambridge St",42.373559,-71.099209,"/restaurants/the-ginger-exchange/","$$$","yellow",0,0
"The Glenville Stops","87 Glenville Ave",42.349564,-71.13493,"/restaurants/the-glenville-stops/","$$$$","yellow",0,0
"The Goods JP","378 Centre St",42.321992,-71.109281,"/restaurants/the-goods-jp/","$$","yellow",0,1
"The Greatest Bar","262 Friend St",42.364684,-71.061334,"/restaurants/the-greatest-bar/","$$","yellow",0,0
"The Half Shell Pizza","1760 A Massachusetts Ave",42.385064,-71.119358,"/restaurants/the-half-shell-pizza/","$$","yellow",0,0
"The Harp","85 Causeway Street",42.364851,-71.062613,"/restaurants/the-harp/","$$$","red",0,0
"The Haven","2 Perkins St",42.321861,-71.110377,"/restaurants/the-haven/","$$$","yellow",0,0
"The Hill Tavern","228 Cambridge St",42.361287,-71.066936,"/restaurants/the-hill-tavern/","$$","yellow",0,0
"The Hungry I","71Â½ Charles St",42.358128,-71.070737,"/restaurants/the-hungry-i/","$$$$$","red",0,0
"The Joshua Tree","256 Elm St",42.395574,-71.122153,"/restaurants/the-joshua-tree/","$$","yellow",0,0
"The Juice Bar","40\u002D44 Harrison Ave",42.351603,-71.060945,"/restaurants/the-juice-bar/","$","yellow",0,0
"The Just Crust Pizzeria","49 Brattle Street",42.374291,-71.121481,"/restaurants/the-just-crust-pizzeria/","$$","yellow",0,0
"The Kebab Factory","414 Washington St",42.378145,-71.106579,"/restaurants/the-kebab-factory/","$$$","green",0,1
"The Kinsale","2 Center Plz",42.3598,-71.0603,"/restaurants/the-kinsale/","$$$","red",0,0
"The Kirkland Tap &amp; Trotter","425 Washington St",42.37821,-71.106824,"/restaurants/the-kirkland-tap-trotter/","$$$$","yellow",0,0
"The Lansdowne","9 Lansdowne St",42.347097,-71.095039,"/restaurants/the-lansdowne/","$$$$","yellow",0,0
"The Last Hurrah","60 School St",42.357981,-71.060173,"/restaurants/the-last-hurrah/","$$$","green",0,0
"The Littlest Bar","102 Broad St",42.357389,-71.052475,"/restaurants/the-littlest-bar/","$$$","yellow",0,0
"The Living Room","101 Atlantic Ave",42.361725,-71.052331,"/restaurants/the-living-room/","$$$$$","yellow",0,0
"The Maharaja","57 JFK St",42.37162,-71.120958,"/restaurants/the-maharaja/","$$$","yellow",0,0
"The Melting Pot","76 Arlington St",42.350265,-71.070376,"/restaurants/the-melting-pot/","$$$$$","yellow",0,0
"The Merchant","60 Franklin St",42.355438,-71.058035,"/restaurants/the-merchant/","$$$$","yellow",0,0
"The Middle East","474 Massachusetts Ave",42.363997,-71.101396,"/restaurants/the-middle-east/","$$$","green",0,0
"The Milky Way","141 Cypress St",42.329749,-71.126247,"/restaurants/the-milky-way/","$$","yellow",0,0
"The Mission","724 Huntington Ave",42.334097,-71.104996,"/restaurants/the-mission/","$$$","green",0,0
"The North Star","222 Friend St",42.364304,-71.060895,"/restaurants/the-north-star/","$$$","yellow",0,0
"The Painted Burro","219 Elm St",42.394374,-71.121203,"/restaurants/the-painted-burro/","$$$$","yellow",0,0
"The Palm (CLOSED)","1 International Pl",42.356072,-71.052729,"/restaurants/the-palm-2/","$$$$$","yellow",0,0
"The Paramount","44 Charles St",42.357282,-71.070341,"/restaurants/the-paramount/","$$$","yellow",0,0
"The Patisserie on Newbury","259 Newbury St",42.349475,-71.083064,"/restaurants/the-patisserie-on-newbury/","$","yellow",0,0
"The Place","2 Broad St",42.359245,-71.054709,"/restaurants/the-place/","$$","yellow",0,0
"The Plough &amp; Stars","912 Massachusetts Ave",42.368237,-71.108484,"/restaurants/the-plough-stars/","$$","green",0,1
"The Point","147 Hanover St",42.362067,-71.057222,"/restaurants/the-point/","$$","yellow",0,0
"The Pour House","907 Boylston St",42.347989,-71.085449,"/restaurants/the-pour-house/","$","yellow",0,0
"The Publick House","1648 Beacon St",42.339236,-71.13554,"/restaurants/the-publick-house/","$$$","yellow",0,0
"The Q Restaurant","660 Washington St",42.351786,-71.062994,"/restaurants/the-q-restaurant/","$$","yellow",0,0
"The Real Deal","736 Centre St",42.310861,-71.114678,"/restaurants/the-real-deal/","$","green",0,0
"The Real Deal Deli","1936 Beacon St",42.341874,-71.122621,"/restaurants/the-real-deal-deli/","$$","green",0,0
"The Red House","98 Winthrop St",42.372172,-71.12078,"/restaurants/the-red-house/","$$$$","yellow",0,0
"The Reef","1 Central Wharf",42.358895,-71.050826,"/restaurants/the-reef/","$$","yellow",0,0
"The Regal Beagle","308 Harvard St",42.342438,-71.121907,"/restaurants/the-regal-beagle/","$$$$","yellow",0,0
"The Reserve","250 Franklin St",42.356309,-71.05463,"/restaurants/the-reserve/","$$$","green",0,0
"The Robinwood","536 Centre St",42.31692,-71.113556,"/restaurants/the-robinwood/","$$","yellow",0,0
"The Salty Pig","130 Dartmouth St",42.34654,-71.075728,"/restaurants/the-salty-pig/","$$$","green",0,0
"The Sevens","77 Charles St",42.358338,-71.070834,"/restaurants/the-sevens/","$$","green",0,0
"The Shawarma Place","201 Elm St",42.393768,-71.120495,"/restaurants/the-shawarma-place/","$$","green",0,1
"The Similans","145 1st St",42.366364,-71.07814,"/restaurants/the-similans/","$$$","yellow",0,0
"The Simple Truth","1 Remington St",42.370696,-71.113996,"/restaurants/the-simple-truth/","$$$","yellow",0,0
"The Sinclair","52 Church St",42.374216,-71.120816,"/restaurants/the-sinclair/","$$$$","yellow",0,0
"The Squealing Pig","134 Smith St",42.33481,-71.102146,"/restaurants/the-squealing-pig/","$$","yellow",0,0
"The Stanhope Grille","350 Stuart St",42.3491,-71.0724,"/restaurants/the-stanhope-grille/","$$$$$","red",0,0
"The Stockyard","135 Market St",42.357542,-71.148527,"/restaurants/the-stockyard/","$$$","red",0,0
"The Taco Truck","Location Varies",42.367756,-71.114543,"/restaurants/the-taco-truck/","$","yellow",0,0
"The Taco Truck","83 Mount Auburn St",42.372428,-71.119751,"/restaurants/the-taco-truck-2/","$$","yellow",0,0
"The Tap Trailhouse","19 Union St",42.360442,-71.056732,"/restaurants/the-tap-trailhouse/","$$$$","yellow",0,0
"The Thirsty Ear","235 Albany St",42.358698,-71.101214,"/restaurants/the-thirsty-ear/","$","red",0,0
"The Thirsty Scholar","70 Beacon St",42.376391,-71.104098,"/restaurants/the-thirsty-scholar/","$$$","yellow",0,0
"The Tip Tap Room","138 Cambridge St",42.361155,-71.063913,"/restaurants/the-tip-tap-room/","$$$$","yellow",0,0
"The Upper Crust","683 Tremont St",42.341342,-71.0766,"/restaurants/the-upper-crust-3/","$$","red",0,0
"The Upper Crust","286 Harvard St",42.342259,-71.121639,"/restaurants/the-upper-crust/","$$","yellow",0,0
"The Upper Crust","245 Summer St",42.351497,-71.053095,"/restaurants/the-upper-crust-4/","$$","yellow",0,0
"The Upper Crust","20 Charles St",42.356726,-71.070034,"/restaurants/the-upper-crust-6/","$$","yellow",0,0
"The Urban Art Bar","163 Old Colony Ave",42.334055,-71.054997,"/restaurants/the-urban-art-bar/","$","yellow",0,0
"The Vault","105 Water St",42.357926,-71.05521,"/restaurants/the-vault/","$$$","yellow",0,0
"The Village Kitchen","370 Huron Ave",42.380983,-71.139057,"/restaurants/the-village-kitchen/","$$","yellow",0,0
"The Washington Square Tavern","714 Washington St",42.339246,-71.135112,"/restaurants/the-washington-square-tavern/","$$$","yellow",0,0
"The Whiskey Priest","150 Seaport Blvd",42.35107,-71.043802,"/restaurants/the-whiskey-priest/","$$$","yellow",0,0
"The Wholy Grain","275 Shawmut Ave",42.342937,-71.06929,"/restaurants/the-wholy-grain/","$$","green",0,0
"Thelonious Monkfish","524 Massachusetts Ave",42.364317,-71.101964,"/restaurants/thelonious-monkfish/","$$$","yellow",0,0
"Theo's Cozy Corner Restaurant","162 Salem St",42.366097,-71.055195,"/restaurants/theos-cozy-corner-restaurant/","$$","yellow",0,0
"Theo's Pizzeria","1157 Broadway",42.403346,-71.127347,"/restaurants/theos-pizzeria/","$$","yellow",0,0
"Theo's Sandwich Shop","2 Oliver St",42.357133,-71.054356,"/restaurants/theos-sandwich-shop/","$","green",0,0
"Thinking Cup","236 Hanover St",42.363307,-71.055177,"/restaurants/thinking-cup-2/","$$","green",0,0
"Thinking Cup","165 Tremont St",42.353968,-71.063979,"/restaurants/thinking-cup/","$$","green",0,0
"Thinking Cup","85 Newbury St",42.351894,-71.074962,"/restaurants/thinking-cup-3/","$$","green",0,0
"Thirst Juice Co","44 School St",42.357619,-71.059676,"/restaurants/thirst-juice-co/","$","green",1,1
"Thornton's","150 Huntington Ave",42.345236,-71.081967,"/restaurants/thorntons/","$$","green",0,0
"Thornton's Fenway Grille","100 Peterborough St",42.343015,-71.099332,"/restaurants/thorntons-fenway-grille/","$$$","yellow",0,0
"Tia's","200 Atlantic Ave",42.35965,-71.052204,"/restaurants/tias/","$$$$$","yellow",0,0
"Tico","222 Berkeley St",42.351016,-71.073209,"/restaurants/tico/","$$$$","yellow",0,0
"Times Irish Pub &amp; Restaurant","112 Broad St",42.357369,-71.052425,"/restaurants/times-irish-pub-restaurant/","$$$","yellow",0,0
"Tisan Coffee Express","1722 Mass Ave",42.3839,-71.119588,"/restaurants/tisan-coffee-express-2/","$","yellow",0,0
"Toni Ann's","283 Main St",42.377473,-71.066954,"/restaurants/toni-anns/","$","red",0,0
"Top of the Hub","800 Boylston St",42.348785,-71.082408,"/restaurants/top-of-the-hub/","$$$$$","green",0,0
"Topacio","120 Meridian St",42.373627,-71.03922,"/restaurants/topacio/","$$","yellow",0,0
"Toro","1704 Washington St",42.337037,-71.076399,"/restaurants/toro/","$$$","green",0,0
"Tory Row","3 Brattle St",42.373428,-71.119647,"/restaurants/tory-row/","$$$","green",0,0
"Toscanini's Ice Cream","899 Main St",42.363481,-71.099796,"/restaurants/toscaninis-ice-cream/","$","yellow",0,0
"Toscano","52 Brattle St",42.374285,-71.121916,"/restaurants/toscano/","$$$$","yellow",0,0
"Tossed","1 Post Office Sq",42.356664,-71.055305,"/restaurants/tossed-2/","$$","green",0,0
"Tostado Sandwich Bar","300 Centre St",42.322904,-71.103123,"/restaurants/tostado-sandwich-bar/","$","green",0,0
"Totto Ramen","169 Brighton Ave",42.35318,-71.132943,"/restaurants/totto-ramen/","$$$","yellow",0,0
"Towne","900 Boylston St",42.348226,-71.084267,"/restaurants/towne-stove-spirits/","$$$$$","yellow",0,0
"TR Street Foods","343 Congress St",42.350552,-71.049426,"/restaurants/tr-street-foods/","$$$$","yellow",0,0
"Trade","540 Atlantic Ave",42.35372,-71.05348,"/restaurants/trade/","$$$$","yellow",0,0
"Trattoria Andiamo","104 South St",42.351104,-71.057245,"/restaurants/trattoria-andiamo/","$$$","green",0,0
"Trattoria Di Monica","67 Prince St",42.365234,-71.055597,"/restaurants/trattoria-di-monica/","$$$$","yellow",0,0
"Trattoria Il Panino North End","11 Parmenter St",42.363965,-71.05519,"/restaurants/trattoria-il-panino-north-end/","$$$$","red",0,0
"Trattoria Newbury","264 Newbury St",42.349185,-71.083112,"/restaurants/trattoria-newbury/","$$$$","yellow",0,0
"Trattoria Pulcinella","147 Huron Ave",42.382463,-71.130964,"/restaurants/trattoria-pulcinella/","$$$$","red",0,0
"Trattoria Toscana","130 Jersey St",42.342682,-71.097232,"/restaurants/trattoria-toscana/","$$","red",0,0
"Treat Cupcake Bar","49 Boylston St",42.321789,-71.1706,"/restaurants/treat-cupcake-bar/","$","red",0,0
"Tremont 647","647 Tremont St",42.341938,-71.075411,"/restaurants/tremont-647/","$$$$","yellow",0,0
"Tremont House of Pizza","1590 Tremont St",42.333413,-71.103046,"/restaurants/tremont-house-of-pizza/","$$","yellow",0,0
"Tremont Street Cafe","418 Tremont St",42.346857,-71.069163,"/restaurants/tremont-street-cafe/","$$","green",0,0
"Tres Gatos","470 Centre St",42.319121,-71.111754,"/restaurants/tres-gatos/","$$$","yellow",0,0
"Tresca","233 Hanover St",42.363078,-71.055117,"/restaurants/tresca/","$$$$$","yellow",0,0
"Trident Cafe","338 Newbury St",42.348614,-71.086456,"/restaurants/trident-cafe/","$$$","green",0,1
"Trina's Starlite Lounge","3 Beacon St",42.37446,-71.101878,"/restaurants/trinas-starlite-lounge/","$$$","yellow",0,0
"Trio Cafe","33\u002DA Boston Fish Pier St W",42.349593,-71.03972,"/restaurants/trio-cafe/","$","yellow",0,0
"Trophy Room","26 Chandler St",42.347113,-71.070625,"/restaurants/trophy-room/","$$$","yellow",0,0
"Tropico Restaurant","746 Cambridge St",42.372229,-71.089451,"/restaurants/tropico-restaurant/","$$","red",0,0
"Troquet","140 Boylston St",42.352397,-71.06632,"/restaurants/troquet/","$$$$$","yellow",0,0
"True Bistro","1153 Broadway",42.403313,-71.12718,"/restaurants/true-bistro/","$$$","green",1,1
"Tu Metapan","295 Bennington St",42.378878,-71.02819,"/restaurants/tu-metapan/","$$","red",0,0
"Tupelo","1193 Cambridge St",42.373357,-71.097134,"/restaurants/tupelo/","$$$","yellow",0,0
"Turkish Delight","Northeastern University",42.339387,-71.087798,"/restaurants/turkish-delight/","$$","green",0,0
"Twin Donuts","501 Cambridge St",42.353597,-71.137697,"/restaurants/twin-donuts/","$","yellow",0,0
"Typhoon","725 Boylston St",42.34935,-71.080334,"/restaurants/typhoon/","$$$$","green",1,1
"U &amp; D Kitchen","184 High St",42.356684,-71.052506,"/restaurants/u-d-kitchen/","$$","yellow",0,0
"U-Sushi","1393 Beacon St",42.341111,-71.12446,"/restaurants/u-sushi/","$$$","yellow",0,0
"UBurger","1022 Commonwealth Ave",42.351779,-71.121562,"/restaurants/uburger-2/","$","red",0,0
"Uburger","360 Huntington Ave",42.33976,-71.088202,"/restaurants/uburger-4/","$","red",0,0
"UBurger","636 Beacon St",42.351497,-71.087196,"/restaurants/uburger/","$","red",0,0
"Ueno Fusion II","106 Cambridge St",42.359902,-71.121499,"/restaurants/ueno-fusion-ii/","$$$","red",0,0
"Ueno Sushi","1 Faneuil Hall Marketplace",42.360684,-71.055815,"/restaurants/ueno-sushi/","$$","red",0,0
"Ugi's Pizza","69 Heath St",42.326567,-71.100502,"/restaurants/ugis-pizza/","$$","red",0,0
"Ula","284 Amory St",42.314777,-71.104602,"/restaurants/ula/","$","green",0,0
"Ultimate Pizza and Wings","251 Cambridge St",42.371155,-71.080195,"/restaurants/ultimate-pizza-and-wings/","$$","yellow",0,0
"Umai","224 Newbury St",42.349713,-71.08115,"/restaurants/umai/","$$$","yellow",0,0
"Umbria Prime","295 Franklin St",42.357297,-71.053095,"/restaurants/umbria-prime/","$$$$","yellow",0,0
"Uni","370 Commonwealth Ave",42.348586,-71.088731,"/restaurants/uni/","$$$$","red",0,0
"Union Oyster House","41 Union St",42.361215,-71.057535,"/restaurants/union-oyster-house/","$$$$","red",0,0
"Union Square Donuts","16 Bow St",42.380755,-71.097165,"/restaurants/union-square-donuts/","$","red",0,0
"Union Square Pizza","63 Union Sq",42.379786,-71.096496,"/restaurants/union-square-pizza/","$","yellow",0,0
"University Grill","712 Commonwealth Ave",42.349606,-71.105766,"/restaurants/university-grill/","$","green",0,0
"University House Of Pizza","452 Huntington Ave",42.338815,-71.092914,"/restaurants/university-house-of-pizza/","$","yellow",0,0
"Uno Chicago Grill","645 Beacon St",42.348552,-71.097855,"/restaurants/uno-chicago-grill-3/","$$","red",0,0
"Uno Chicago Grill","731 Boylston St",42.349313,-71.080468,"/restaurants/uno-chicago-grill/","$$","yellow",0,0
"Uno Chicago Grill","22 JFK St",42.372928,-71.119866,"/restaurants/uno-chicago-grill-2/","$$","green",0,0
"Uno Chicago Grill","280 Huntington Ave",42.341934,-71.085822,"/restaurants/uno-chicago-grill-4/","$$","red",0,0
"Uno Due Go","52 Summer St",42.354509,-71.059149,"/restaurants/uno-due-go/","$$","green",0,0
"Uptown Cafe","120 Cambridge St",42.361317,-71.063582,"/restaurants/uptown-cafe/","$","green",0,0
"Uyghur Kitchen","Location Varies",42.340418,-71.089016,"/restaurants/uyghur-kitchen/","$$","red",0,0
"Vee Vee","763 Centre St",42.310197,-71.115121,"/restaurants/vee-vee/","$$$","green",0,0
"Veggie Galaxy","450 Massachusetts Ave",42.363593,-71.100954,"/restaurants/veggie-galaxy/","$$","green",1,1
"Vejigantes","57 W Dedham St",42.342043,-71.07292,"/restaurants/vejigantes/","$$$$","red",0,0
"Venus Pizza &amp; Grill","1293 Broadway",42.405682,-71.130778,"/restaurants/venus-pizza-grill/","$","yellow",0,0
"Verna's Donut Shop","2344 Massachusetts Ave",42.395896,-71.128797,"/restaurants/vernas-donut-shop/","$","green",0,0
"Vernissage","1627 Beacon St",42.339247,-71.135497,"/restaurants/vernissage/","$$$$","red",0,0
"Via Matta","79 Park Plaza",42.351458,-71.069781,"/restaurants/via-matta/","$$$$","yellow",0,0
"Viale","502 Massachusetts Ave",42.363968,-71.101869,"/restaurants/viale/","$$$$$","yellow",0,0
"Victoria Seafood Restaurant","1029 Commonwealth Ave",42.351843,-71.122161,"/restaurants/victoria-seafood-restaurant/","$$","red",0,0
"Viga","304 Stuart St",42.349944,-71.070511,"/restaurants/viga/","$$","red",0,0
"Viga","291 Devonshire St",42.353918,-71.058293,"/restaurants/viga-3/","$$","red",0,0
"Viga","140 Clarendon St",42.348889,-71.074002,"/restaurants/viga-4/","$$","red",0,0
"Viga","275 Washington St",42.357801,-71.058215,"/restaurants/viga-2/","$$","red",0,0
"Viga Catering","133 Pearl St",42.355022,-71.05401,"/restaurants/viga-catering/","$","yellow",0,0
"Villa Fresh Italian Kitchen","100 Cambridgeside Pl",42.368643,-71.076007,"/restaurants/villa-fresh-italian-kitchen/","$$","yellow",0,0
"Village Fare Pizza","387 Washington St",42.334497,-71.123196,"/restaurants/village-fare-pizza/","$","yellow",0,0
"Village Grill &amp; Seafood","114 Magazine St",42.359968,-71.110425,"/restaurants/village-grill-seafood/","$","yellow",0,0
"Village Pizza House","312 Washington St",42.333371,-71.120128,"/restaurants/village-pizza-house/","$","yellow",0,0
"Village Smokehouse","1 Harvard St",42.333235,-71.118749,"/restaurants/village-smokehouse/","$","yellow",0,0
"VineRipe Grill","1281 W Roxbury Pkwy",42.307444,-71.155331,"/restaurants/vineripe-grill/","$","green",0,0
"Vinoteca di Monica","143 Richmond St",42.36349,-71.054271,"/restaurants/vinoteca-di-monica/","$$$$","yellow",0,0
"Vintage Restaurant and Lounge","72 Broad St",42.357774,-71.053666,"/restaurants/vintage-lounge/","$$$$$","yellow",0,0
"Virginia's Fine Foods","8A Cypress St",42.334347,-71.123421,"/restaurants/virginias-fine-foods/","$","green",0,0
