"name","address","latitude","longitude","link","price","health_color","special_diet"
"The Capital Grille","250 Boylston St",42.3262,-71.1426,"/restaurants/the-capital-grille/","$$$$$","yellow","  gluten-free"
"The Cheese Shop","20 Fleet St",42.3647,-71.0529,"/restaurants/the-cheese-shop/","$$$","green","  "
"The Cheesecake Factory","100 Cambridgeside Pl",42.3673,-71.078,"/restaurants/the-cheesecake-factory/","$$$","red","  "
"The Cheesecake Factory","199 Boylston St",42.3214,-71.1763,"/restaurants/the-cheesecake-factory-4/","$$$","yellow","  "
"The Cheesecake Factory","115 Huntington Ave",42.3462,-71.0808,"/restaurants/the-cheesecake-factory-3/","$$$","red","  "
"The Chubby Chickpea","Location Varies",42.3597,-71.0593,"/restaurants/the-chubby-chickpea/","$$","yellow","  "
"The Coffee Trike","Location Varies",42.3648,-71.1033,"/restaurants/the-coffee-trike/","$","red","  "
"The Cookie Monstah","Location Varies",42.358,-71.0521,"/restaurants/the-cookie-monstah/","$","yellow","  "
"The Coop Cafe","1400 Massachusetts Ave",42.3737,-71.1197,"/restaurants/the-coop-cafe/","$","red","  "
"The Corner Cafe","87 1/2 Prince St",42.3656,-71.0561,"/restaurants/the-corner-cafe/","$","red","  "
"The Corner Pub","162 Lincoln St",42.3508,-71.0588,"/restaurants/the-corner-pub/","$","yellow","  "
"The Corner Tavern","421 Marlborough St",42.3501,-71.0894,"/restaurants/the-corner-tavern/","$$$","green","  "
"The Cornerstone","16 W Broadway",42.3426,-71.0567,"/restaurants/the-cornerstone/","$$$","yellow","  "
"The Cottage","47 Boylston St",42.3262,-71.1426,"/restaurants/the-cottage/","$$$$$","yellow","  "
"The Courtyard Restaurant","700 Boylston St",42.3495,-71.0798,"/restaurants/the-courtyard-restaurant/","$$$","yellow","  "
"The Crimson Lounge","96 Winthrop St",42.3722,-71.1208,"/restaurants/the-crimson-lounge/","$$$","red","  "
"The Crossing","1592 Tremont St",42.3334,-71.1031,"/restaurants/the-crossing/","$$","yellow","  "
"The Cupcakory","Location Varies",42.3492,-71.1007,"/restaurants/the-cupcakory/","$","yellow","  "
"The Daily Catch","323 Hanover St",42.3643,-71.0544,"/restaurants/the-daily-catch/","$$$$","green","  "
"The Daily Catch","441 Harvard St",42.3462,-71.1278,"/restaurants/the-daily-catch-3/","$$$$","green","  "
"The Daily Catch","2 Northern Blvd",42.3553,-71.0514,"/restaurants/the-daily-catch-2/","$$$$","green","  "
"The Daily Squeeze","359 W Broadway",42.3379,-71.0497,"/restaurants/the-daily-squeeze/","$$$$$","green","  "
"The Dining Car","Location Varies",42.3492,-71.1007,"/restaurants/the-dining-car/","$","green","  "
"The Draft","34 Harvard Ave",42.3547,-71.133,"/restaurants/the-draft/","$","yellow","  "
"The Druid","1357 Cambridge St",42.3737,-71.1005,"/restaurants/the-druid/","$$$","red","  "
"The Field Pub","20 Prospect St",42.3663,-71.1036,"/restaurants/the-field-pub/","$","yellow","  "
"The Fireplace","1634 Beacon St",42.3393,-71.1353,"/restaurants/the-fireplace/","$$$$","green","  gluten-free"
"The Five Seventy Market","570 Tremont St",42.3435,-71.0725,"/restaurants/the-five-seventy-market/","$$","green","  "
"The Friendly Toast","1 Kendall Sq",42.3671,-71.0897,"/restaurants/the-friendly-toast/","$$","yellow","  "
"The Gallows","1395 Washington St",42.3412,-71.07,"/restaurants/the-gallows/","$$$","green","  "
"The Ginger Exchange","250 Huntington Ave",42.3423,-71.0852,"/restaurants/the-ginger-exchange-2/","$$$","green"," vegetarian-friendly gluten-free"
"The Ginger Exchange","1287 Cambridge St",42.3736,-71.0992,"/restaurants/the-ginger-exchange/","$$$","red","  "
"The Glenville Stops","87 Glenville Ave",42.3496,-71.1349,"/restaurants/the-glenville-stops/","$$$$","yellow","  "
"The Goods JP","378 Centre St",42.322,-71.1093,"/restaurants/the-goods-jp/","$$","green"," vegetarian-friendly "
"The Greatest Bar","262 Friend St",42.3647,-71.0613,"/restaurants/the-greatest-bar/","$$","red","  "
"The Half Shell Pizza","1760 A Massachusetts Ave",42.3851,-71.1194,"/restaurants/the-half-shell-pizza/","$$","yellow","  "
"The Harp","85 Causeway Street",42.3649,-71.0626,"/restaurants/the-harp/","$$$","red","  "
"The Haven","2 Perkins St",42.3219,-71.1104,"/restaurants/the-haven/","$$$","yellow","  "
"The Hill Tavern","228 Cambridge St",42.3613,-71.0669,"/restaurants/the-hill-tavern/","$$","yellow","  "
"The Hungry I","71Â½ Charles St",42.3581,-71.0707,"/restaurants/the-hungry-i/","$$$$$","yellow","  "
"The Joshua Tree","256 Elm St",42.3956,-71.1222,"/restaurants/the-joshua-tree/","$$","green","  gluten-free"
"The Juice Bar","40\u002D44 Harrison Ave",42.3516,-71.0609,"/restaurants/the-juice-bar/","$","yellow","  "
"The Just Crust Pizzeria","49 Brattle Street",42.3743,-71.1215,"/restaurants/the-just-crust-pizzeria/","$$","yellow","  "
"The Kebab Factory","414 Washington St",42.3781,-71.1066,"/restaurants/the-kebab-factory/","$$$","green"," vegetarian-friendly "
"The Kinsale","2 Center Plz",42.3598,-71.0603,"/restaurants/the-kinsale/","$$$","red","  "
"The Kirkland Tap & Trotter","425 Washington St",42.3782,-71.1068,"/restaurants/the-kirkland-tap-trotter/","$$$$","yellow","  "
"The Lansdowne","9 Lansdowne St",42.3471,-71.095,"/restaurants/the-lansdowne/","$$$$","yellow","  "
"The Last Hurrah","60 School St",42.358,-71.0602,"/restaurants/the-last-hurrah/","$$$","yellow","  "
"The Littlest Bar","102 Broad St",42.3574,-71.0525,"/restaurants/the-littlest-bar/","$$$","yellow","  "
"The Living Room","101 Atlantic Ave",42.3617,-71.0523,"/restaurants/the-living-room/","$$$$$","green","  "
"The Maharaja","57 JFK St",42.3716,-71.121,"/restaurants/the-maharaja/","$$$","green","  "
"The Melting Pot","76 Arlington St",42.3503,-71.0704,"/restaurants/the-melting-pot/","$$$$$","yellow","  "
"The Merchant","60 Franklin St",42.3554,-71.058,"/restaurants/the-merchant/","$$$$","yellow","  "
"The Middle East","474 Massachusetts Ave",42.364,-71.1014,"/restaurants/the-middle-east/","$$$","yellow","  "
"The Milky Way","141 Cypress St",42.3298,-71.1262,"/restaurants/the-milky-way/","$$","yellow","  "
"The Mission","724 Huntington Ave",42.3341,-71.105,"/restaurants/the-mission/","$$$","green","  "
"The North Star","222 Friend St",42.3643,-71.0609,"/restaurants/the-north-star/","$$$","yellow","  "
"The Painted Burro","219 Elm St",42.3944,-71.1212,"/restaurants/the-painted-burro/","$$$$","yellow","  "
"The Palm (CLOSED)","1 International Pl",42.3561,-71.0527,"/restaurants/the-palm-2/","$$$$$","red","  "
"The Paramount","44 Charles St",42.3573,-71.0703,"/restaurants/the-paramount/","$$$","yellow","  "
"The Patisserie on Newbury","259 Newbury St",42.3495,-71.0831,"/restaurants/the-patisserie-on-newbury/","$","green","  "
"The Place","2 Broad St",42.3592,-71.0547,"/restaurants/the-place/","$$","yellow","  "
"The Plough & Stars","912 Massachusetts Ave",42.3682,-71.1085,"/restaurants/the-plough-stars/","$$","green"," vegetarian-friendly "
"The Point","147 Hanover St",42.3621,-71.0572,"/restaurants/the-point/","$$","yellow","  "
"The Pour House","907 Boylston St",42.348,-71.0854,"/restaurants/the-pour-house/","$","yellow","  "
"The Publick House","1648 Beacon St",42.3392,-71.1355,"/restaurants/the-publick-house/","$$$","yellow","  "
"The Q Restaurant","660 Washington St",42.3518,-71.063,"/restaurants/the-q-restaurant/","$$","yellow","  "
"The Real Deal","736 Centre St",42.3109,-71.1147,"/restaurants/the-real-deal/","$","green","  "
"The Real Deal Deli","1936 Beacon St",42.3419,-71.1226,"/restaurants/the-real-deal-deli/","$$","green","  "
"The Red House","98 Winthrop St",42.3722,-71.1208,"/restaurants/the-red-house/","$$$$","yellow","  "
"The Reef","1 Central Wharf",42.3589,-71.0508,"/restaurants/the-reef/","$$","green","  "
"The Regal Beagle","308 Harvard St",42.3424,-71.1219,"/restaurants/the-regal-beagle/","$$$$","yellow","  "
"The Reserve","250 Franklin St",42.3563,-71.0546,"/restaurants/the-reserve/","$$$","yellow","  "
"The Robinwood","536 Centre St",42.3169,-71.1136,"/restaurants/the-robinwood/","$$","yellow","  "
"The Salty Pig","130 Dartmouth St",42.3465,-71.0757,"/restaurants/the-salty-pig/","$$$","green","  "
"The Sevens","77 Charles St",42.3583,-71.0708,"/restaurants/the-sevens/","$$","yellow","  "
"The Shawarma Place","201 Elm St",42.3938,-71.1205,"/restaurants/the-shawarma-place/","$$","green"," vegetarian-friendly "
"The Similans","145 1st St",42.3664,-71.0781,"/restaurants/the-similans/","$$$","red","  "
"The Simple Truth","1 Remington St",42.3707,-71.114,"/restaurants/the-simple-truth/","$$$","yellow","  "
"The Sinclair","52 Church St",42.3742,-71.1208,"/restaurants/the-sinclair/","$$$$","yellow","  "
"The Squealing Pig","134 Smith St",42.3348,-71.1021,"/restaurants/the-squealing-pig/","$$","yellow","  "
"The Stanhope Grille","350 Stuart St",42.3491,-71.0724,"/restaurants/the-stanhope-grille/","$$$$$","yellow","  "
"The Stockyard","135 Market St",42.3575,-71.1485,"/restaurants/the-stockyard/","$$$","red","  "
"The Taco Truck","Location Varies",42.3678,-71.1145,"/restaurants/the-taco-truck/","$","yellow","  "
"The Taco Truck","83 Mount Auburn St",42.3724,-71.1198,"/restaurants/the-taco-truck-2/","$$","yellow","  "
"The Tap Trailhouse","19 Union St",42.3604,-71.0567,"/restaurants/the-tap-trailhouse/","$$$$","yellow","  "
"The Thirsty Ear","235 Albany St",42.3587,-71.1012,"/restaurants/the-thirsty-ear/","$","yellow","  "
"The Thirsty Scholar","70 Beacon St",42.3764,-71.1041,"/restaurants/the-thirsty-scholar/","$$$","red","  "
"The Tip Tap Room","138 Cambridge St",42.3612,-71.0639,"/restaurants/the-tip-tap-room/","$$$$","yellow","  "
"The Upper Crust","683 Tremont St",42.3413,-71.0766,"/restaurants/the-upper-crust-3/","$$","yellow","  "
"The Upper Crust","245 Summer St",42.3515,-71.0531,"/restaurants/the-upper-crust-4/","$$","red","  "
"The Upper Crust","286 Harvard St",42.3423,-71.1216,"/restaurants/the-upper-crust/","$$","red","  "
"The Upper Crust","20 Charles St",42.3567,-71.07,"/restaurants/the-upper-crust-6/","$$","red","  "
"The Urban Art Bar","163 Old Colony Ave",42.3341,-71.055,"/restaurants/the-urban-art-bar/","$","yellow","  "
"The Vault","105 Water St",42.3579,-71.0552,"/restaurants/the-vault/","$$$","yellow","  "
"The Village Kitchen","370 Huron Ave",42.381,-71.1391,"/restaurants/the-village-kitchen/","$$","yellow","  "
"The Washington Square Tavern","714 Washington St",42.3392,-71.1351,"/restaurants/the-washington-square-tavern/","$$$","yellow","  "
"The Whiskey Priest","150 Seaport Blvd",42.3511,-71.0438,"/restaurants/the-whiskey-priest/","$$$","yellow","  "
"The Wholy Grain","275 Shawmut Ave",42.3429,-71.0693,"/restaurants/the-wholy-grain/","$$","green","  "
"Thelonious Monkfish","524 Massachusetts Ave",42.3643,-71.102,"/restaurants/thelonious-monkfish/","$$$","yellow","  "
"Theo's Cozy Corner Restaurant","162 Salem St",42.3661,-71.0552,"/restaurants/theos-cozy-corner-restaurant/","$$","yellow","  "
"Theo's Pizzeria","1157 Broadway",42.4033,-71.1273,"/restaurants/theos-pizzeria/","$$","yellow","  "
"Theo's Sandwich Shop","2 Oliver St",42.3571,-71.0544,"/restaurants/theos-sandwich-shop/","$","green","  "
"Thinking Cup","236 Hanover St",42.3633,-71.0552,"/restaurants/thinking-cup-2/","$$","green","  "
"Thinking Cup","165 Tremont St",42.354,-71.064,"/restaurants/thinking-cup/","$$","green","  "
"Thinking Cup","85 Newbury St",42.3519,-71.075,"/restaurants/thinking-cup-3/","$$","green","  "
"Thirst Juice Co","44 School St",42.3576,-71.0597,"/restaurants/thirst-juice-co/","$","green","vegan vegetarian-friendly gluten-free"
"Thornton's","150 Huntington Ave",42.3452,-71.082,"/restaurants/thorntons/","$$","green","  "
"Thornton's Fenway Grille","100 Peterborough St",42.343,-71.0993,"/restaurants/thorntons-fenway-grille/","$$$","yellow","  "
"Tia's","200 Atlantic Ave",42.3596,-71.0522,"/restaurants/tias/","$$$$$","yellow","  "
"Tico","222 Berkeley St",42.351,-71.0732,"/restaurants/tico/","$$$$","yellow","  "
"Times Irish Pub & Restaurant","112 Broad St",42.3574,-71.0524,"/restaurants/times-irish-pub-restaurant/","$$$","yellow","  "
"Tisan Coffee Express","1722 Mass Ave",42.3839,-71.1196,"/restaurants/tisan-coffee-express-2/","$","yellow","  "
"Toni Ann's","283 Main St",42.3775,-71.067,"/restaurants/toni-anns/","$","yellow","  "
"Top of the Hub","800 Boylston St",42.3488,-71.0824,"/restaurants/top-of-the-hub/","$$$$$","yellow","  "
"Topacio","120 Meridian St",42.3736,-71.0392,"/restaurants/topacio/","$$","red","  "
"Toro","1704 Washington St",42.337,-71.0764,"/restaurants/toro/","$$$","yellow","  "
"Tory Row","3 Brattle St",42.3734,-71.1196,"/restaurants/tory-row/","$$$","yellow","  "
"Toscanini's Ice Cream","899 Main St",42.3635,-71.0998,"/restaurants/toscaninis-ice-cream/","$","yellow","  "
"Toscano","52 Brattle St",42.3743,-71.1219,"/restaurants/toscano/","$$$$","red","  "
"Tossed","1 Post Office Sq",42.3567,-71.0553,"/restaurants/tossed-2/","$$","green","  "
"Tostado Sandwich Bar","300 Centre St",42.3229,-71.1031,"/restaurants/tostado-sandwich-bar/","$","green","  "
"Totto Ramen","169 Brighton Ave",42.3532,-71.1329,"/restaurants/totto-ramen/","$$$","yellow","  "
"Towne","900 Boylston St",42.3482,-71.0843,"/restaurants/towne-stove-spirits/","$$$$$","red","  "
"TR Street Foods","343 Congress St",42.3506,-71.0494,"/restaurants/tr-street-foods/","$$$$","yellow","  "
"Trade","540 Atlantic Ave",42.3537,-71.0535,"/restaurants/trade/","$$$$","yellow","  "
"Trattoria Andiamo","104 South St",42.3511,-71.0572,"/restaurants/trattoria-andiamo/","$$$","green","  "
"Trattoria Di Monica","67 Prince St",42.3652,-71.0556,"/restaurants/trattoria-di-monica/","$$$$","red","  "
"Trattoria Il Panino North End","11 Parmenter St",42.364,-71.0552,"/restaurants/trattoria-il-panino-north-end/","$$$$","red","  "
"Trattoria Newbury","264 Newbury St",42.3492,-71.0831,"/restaurants/trattoria-newbury/","$$$$","red","  "
"Trattoria Pulcinella","147 Huron Ave",42.3825,-71.131,"/restaurants/trattoria-pulcinella/","$$$$","yellow","  "
"Trattoria Toscana","130 Jersey St",42.3427,-71.0972,"/restaurants/trattoria-toscana/","$$","red","  "
"Treat Cupcake Bar","49 Boylston St",42.3218,-71.1706,"/restaurants/treat-cupcake-bar/","$","red","  gluten-free"
"Tremont 647","647 Tremont St",42.3419,-71.0754,"/restaurants/tremont-647/","$$$$","yellow","  "
"Tremont House of Pizza","1590 Tremont St",42.3334,-71.103,"/restaurants/tremont-house-of-pizza/","$$","red","  "
"Tremont Street Cafe","418 Tremont St",42.3469,-71.0692,"/restaurants/tremont-street-cafe/","$$","yellow","  "
"Tres Gatos","470 Centre St",42.3191,-71.1118,"/restaurants/tres-gatos/","$$$","yellow","  "
"Tresca","233 Hanover St",42.3631,-71.0551,"/restaurants/tresca/","$$$$$","red","  "
"Trident Cafe","338 Newbury St",42.3486,-71.0865,"/restaurants/trident-cafe/","$$$","green"," vegetarian-friendly "
"Trina's Starlite Lounge","3 Beacon St",42.3745,-71.1019,"/restaurants/trinas-starlite-lounge/","$$$","yellow","  "
"Trio Cafe","33\u002DA Boston Fish Pier St W",42.3496,-71.0397,"/restaurants/trio-cafe/","$","yellow","  "
"Trophy Room","26 Chandler St",42.3471,-71.0706,"/restaurants/trophy-room/","$$$","red","  "
"Tropico Restaurant","746 Cambridge St",42.3722,-71.0895,"/restaurants/tropico-restaurant/","$$","red","  "
"Troquet","140 Boylston St",42.3524,-71.0663,"/restaurants/troquet/","$$$$$","yellow","  "
"True Bistro","1153 Broadway",42.4033,-71.1272,"/restaurants/true-bistro/","$$$","green","vegan vegetarian-friendly gluten-free"
"Tu Metapan","295 Bennington St",42.3789,-71.0282,"/restaurants/tu-metapan/","$$","yellow","  "
"Tupelo","1193 Cambridge St",42.3734,-71.0971,"/restaurants/tupelo/","$$$","yellow","  "
"Turkish Delight","Northeastern University",42.3394,-71.0878,"/restaurants/turkish-delight/","$$","yellow","  "
"Twin Donuts","501 Cambridge St",42.3536,-71.1377,"/restaurants/twin-donuts/","$","yellow","  "
"Typhoon","725 Boylston St",42.3493,-71.0803,"/restaurants/typhoon/","$$$$","green","vegan vegetarian-friendly gluten-free"
"U & D Kitchen","184 High St",42.3567,-71.0525,"/restaurants/u-d-kitchen/","$$","red","  "
"U-Sushi","1393 Beacon St",42.3411,-71.1245,"/restaurants/u-sushi/","$$$","red","  "
"UBurger","1022 Commonwealth Ave",42.3518,-71.1216,"/restaurants/uburger-2/","$","red","  "
"Uburger","360 Huntington Ave",42.3398,-71.0882,"/restaurants/uburger-4/","$","red","  "
"UBurger","636 Beacon St",42.3515,-71.0872,"/restaurants/uburger/","$","red","  "
"Ueno Fusion II","106 Cambridge St",42.3599,-71.1215,"/restaurants/ueno-fusion-ii/","$$$","red","  "
"Ueno Sushi","1 Faneuil Hall Marketplace",42.3607,-71.0558,"/restaurants/ueno-sushi/","$$","red","  "
"Ugi's Pizza","69 Heath St",42.3266,-71.1005,"/restaurants/ugis-pizza/","$$","yellow","  "
"Ula","284 Amory St",42.3148,-71.1046,"/restaurants/ula/","$","green","  "
"Ultimate Pizza and Wings","251 Cambridge St",42.3712,-71.0802,"/restaurants/ultimate-pizza-and-wings/","$$","red","  "
"Umai","224 Newbury St",42.3497,-71.0811,"/restaurants/umai/","$$$","yellow","  "
"Umbria Prime","295 Franklin St",42.3573,-71.0531,"/restaurants/umbria-prime/","$$$$","yellow","  "
"Uni","370 Commonwealth Ave",42.3486,-71.0887,"/restaurants/uni/","$$$$","yellow","  "
"Union Oyster House","41 Union St",42.3612,-71.0575,"/restaurants/union-oyster-house/","$$$$","green","  "
"Union Square Donuts","16 Bow St",42.3808,-71.0972,"/restaurants/union-square-donuts/","$","red","  "
"Union Square Pizza","63 Union Sq",42.3798,-71.0965,"/restaurants/union-square-pizza/","$","yellow","  "
"University Grill","712 Commonwealth Ave",42.3496,-71.1058,"/restaurants/university-grill/","$","green","  "
"University House Of Pizza","452 Huntington Ave",42.3388,-71.0929,"/restaurants/university-house-of-pizza/","$","yellow","  "
"Uno Chicago Grill","731 Boylston St",42.3493,-71.0805,"/restaurants/uno-chicago-grill/","$$","yellow","  "
"Uno Chicago Grill","645 Beacon St",42.3486,-71.0979,"/restaurants/uno-chicago-grill-3/","$$","yellow","  "
"Uno Chicago Grill","22 JFK St",42.3729,-71.1199,"/restaurants/uno-chicago-grill-2/","$$","yellow","  "
"Uno Chicago Grill","280 Huntington Ave",42.3419,-71.0858,"/restaurants/uno-chicago-grill-4/","$$","yellow","  "
"Uno Due Go","52 Summer St",42.3545,-71.0592,"/restaurants/uno-due-go/","$$","green","  "
"Uptown Cafe","120 Cambridge St",42.3613,-71.0636,"/restaurants/uptown-cafe/","$","green","  "
"Uyghur Kitchen","Location Varies",42.3404,-71.089,"/restaurants/uyghur-kitchen/","$$","red","  "
"Vee Vee","763 Centre St",42.3102,-71.1151,"/restaurants/vee-vee/","$$$","green","  "
"Veggie Galaxy","450 Massachusetts Ave",42.3636,-71.101,"/restaurants/veggie-galaxy/","$$","green","vegan vegetarian-friendly gluten-free"
"Vejigantes","57 W Dedham St",42.342,-71.0729,"/restaurants/vejigantes/","$$$$","yellow","  "
"Venus Pizza & Grill","1293 Broadway",42.4057,-71.1308,"/restaurants/venus-pizza-grill/","$","red","  "
"Verna's Donut Shop","2344 Massachusetts Ave",42.3959,-71.1288,"/restaurants/vernas-donut-shop/","$","yellow","  "
"Vernissage","1627 Beacon St",42.3392,-71.1355,"/restaurants/vernissage/","$$$$","red","  "
"Via Matta","79 Park Plaza",42.3515,-71.0698,"/restaurants/via-matta/","$$$$","yellow","  "
"Viale","502 Massachusetts Ave",42.364,-71.1019,"/restaurants/viale/","$$$$$","yellow","  "
"Victoria Seafood Restaurant","1029 Commonwealth Ave",42.3518,-71.1222,"/restaurants/victoria-seafood-restaurant/","$$","yellow","  "
"Viga","140 Clarendon St",42.3489,-71.074,"/restaurants/viga-4/","$$","red","  "
"Viga","304 Stuart St",42.3499,-71.0705,"/restaurants/viga/","$$","red","  "
"Viga","291 Devonshire St",42.3539,-71.0583,"/restaurants/viga-3/","$$","red","  "
"Viga","275 Washington St",42.3578,-71.0582,"/restaurants/viga-2/","$$","red","  "
